transaction_id,user_id,timestamp,amount,hour_of_day,day_of_week,merchant_category,channel,merchant_risk_score,channel_risk_score,device_trust_score,distance_from_home_km,distance_from_last_tx_km,seconds_since_last_tx,tx_count_past_5m,tx_count_past_1h,tx_sum_amount_past_24h,ratio_to_avg_amount_24h,is_international,is_fraud
00000000-0000-0000-3ba7-ae8e4cec2a75,usr_00139,1786390194.9794383,385.44,19,0,grocery,online,0.05,0.6,0.942,1.86,3.69,86400.0,0,0,0.0,2.03,0,0
00000000-0000-0000-39f5-cf18578a7af6,usr_00900,1786390215.8614347,33.81,19,0,grocery,pos_chip,0.05,0.05,0.871,9.36,3.72,86400.0,0,0,0.0,0.81,0,0
00000000-0000-0000-7547-53012d6b1c65,usr_00002,1786390217.3113813,35.37,19,0,crypto,pos_chip,0.9,0.05,0.779,0.47,1.97,86400.0,0,0,0.0,0.68,0,0
00000000-0000-0000-6e10-2320d0d1d8d3,usr_00842,1786390235.2263358,62.17,19,0,restaurant,online,0.1,0.6,0.518,33.6,5.58,86400.0,0,0,0.0,0.66,1,0
00000000-0000-0000-0fd6-2367f3e84502,usr_00037,1786390237.37614,23.3,19,0,general_retail,online,0.15,0.6,0.702,23.7,0.28,3821.2,0,0,8.64,2.7,0,0
00000000-0000-0000-4e32-34dc0dd73ce4,usr_00234,1786390322.828411,11.33,19,0,utilities,pos_chip,0.04,0.05,0.854,2.72,0.28,86400.0,0,0,0.0,0.53,0,0
00000000-0000-0000-4005-8808d47f1770,usr_00761,1786390326.7353156,21.63,19,0,crypto,online,0.9,0.6,0.804,13.47,3.81,86400.0,0,0,0.0,0.45,0,0
00000000-0000-0000-3c9a-b4f887b47cdb,usr_00453,1786390328.5201514,117.77,19,0,crypto,pos_chip,0.9,0.05,0.856,22.24,2.44,86400.0,0,0,0.0,1.02,0,0
00000000-0000-0000-25e9-784029ab020e,usr_00584,1786390386.3031693,117.91,19,0,utilities,online,0.04,0.6,0.531,20.69,1.89,86400.0,0,0,0.0,2.32,0,0
00000000-0000-0000-4eac-c2f2440295e8,usr_00637,1786390400.725322,19.47,19,0,general_retail,pos_contactless,0.15,0.1,0.778,8.05,7.86,968.9,0,1,15.14,1.29,0,0
00000000-0000-0000-1ee4-2a530a58224b,usr_00036,1786390418.759368,32.2,19,0,electronics,p2p,0.65,0.45,0.659,4.8,13.95,86400.0,0,0,0.0,1.04,0,0
00000000-0000-0000-0a4d-322a13b3df3e,usr_00161,1786390433.3893728,20.41,19,0,travel,online,0.4,0.6,0.653,33.91,4.87,86400.0,0,0,0.0,0.95,0,0
00000000-0000-0000-0cfc-d33a8d1db404,usr_00954,1786390499.732931,7.97,19,0,general_retail,pos_chip,0.15,0.05,0.906,4.75,1.74,86400.0,0,0,0.0,0.37,0,0
00000000-0000-0000-12d0-7a3db4cd8d58,usr_00366,1786390521.5453749,14.18,19,0,grocery,pos_chip,0.05,0.05,0.888,8.72,4.49,86400.0,0,0,0.0,0.67,0,0
00000000-0000-0000-2281-0bfc20541d4e,usr_00337,1786390537.6178346,24.43,19,0,health,atm,0.08,0.25,0.821,25.91,1.71,739.9,0,1,118.88,0.41,0,0
00000000-0000-0000-64a7-08f976cf2063,usr_00185,1786390540.4504356,47.17,19,0,utilities,pos_contactless,0.04,0.1,0.75,6.56,3.1,86400.0,0,0,0.0,0.57,0,0
00000000-0000-0000-6b02-73573b6818db,usr_00908,1786390613.662451,12.74,19,0,restaurant,pos_chip,0.1,0.05,0.641,6.12,1.72,86400.0,0,0,0.0,0.37,0,0
00000000-0000-0000-7c1b-2b14df2d9ba8,usr_00754,1786390620.236161,47.03,19,0,electronics,online,0.65,0.6,0.736,11.47,5.6,86400.0,0,0,0.0,0.49,0,0
00000000-0000-0000-4ed9-9567adde739b,usr_00588,1786390689.3281662,32.43,19,0,grocery,online,0.05,0.6,0.856,4.42,2.08,86400.0,0,0,0.0,0.85,0,0
00000000-0000-0000-1a9e-e52e96d2bef0,usr_00840,1786390690.5625124,91.42,19,0,general_retail,atm,0.15,0.25,0.898,2.05,1.53,86400.0,0,0,0.0,0.88,0,0
00000000-0000-0000-0397-26a13774e5a9,usr_00733,1786390741.6259449,76.58,19,0,grocery,online,0.05,0.6,0.881,0.89,12.59,5181.7,0,0,57.52,2.66,0,0
00000000-0000-0000-1399-a5208a0c83ee,usr_00614,1786390755.6584284,29.39,19,0,utilities,pos_contactless,0.04,0.1,0.947,1.9,3.38,6736.3,0,0,33.44,0.88,0,0
00000000-0000-0000-7e7e-03a658899ed4,usr_00931,1786390864.0075452,124.18,19,0,restaurant,pos_contactless,0.1,0.1,0.765,5.74,3.65,86400.0,0,0,0.0,2.87,0,0
00000000-0000-0000-60ec-fa6aa9a56adc,usr_00091,1786390908.4074688,11.01,19,0,gaming,p2p,0.7,0.45,0.87,21.63,1.38,86400.0,0,0,0.0,0.35,0,0
00000000-0000-0000-059c-948b45b4621a,usr_00908,1786390911.639506,28.31,19,0,grocery,pos_contactless,0.05,0.1,0.907,9.12,10.17,298.0,1,1,12.74,2.22,0,0
00000000-0000-0000-00d5-909261599fdb,usr_00737,1786390915.0337603,52.63,19,0,electronics,pos_chip,0.65,0.05,0.708,17.52,1.35,86400.0,0,0,0.0,0.98,0,0
00000000-0000-0000-6f2c-bb7db1ce500e,usr_00480,1786390924.87248,95.55,19,0,grocery,atm,0.05,0.25,0.823,8.2,13.85,86400.0,0,0,0.0,2.52,0,0
00000000-0000-0000-68b5-08a8fc665ada,usr_00753,1786391012.4334075,110.84,19,0,electronics,online,0.65,0.6,0.785,0.36,2.21,86400.0,0,0,0.0,0.98,1,0
00000000-0000-0000-3dca-04aeb871cb38,usr_00057,1786391034.8747559,58.87,19,0,gaming,online,0.7,0.6,0.48,22.0,2.44,86400.0,0,0,0.0,0.72,0,0
00000000-0000-0000-4477-e862dd8f2676,usr_00093,1786391056.9674394,59.91,19,0,grocery,pos_chip,0.05,0.05,0.869,6.75,3.45,86400.0,0,0,0.0,1.9,0,0
00000000-0000-0000-65cd-7e333f2bcff4,usr_00979,1786391101.5186584,113.39,19,0,health,online,0.08,0.6,0.867,9.49,2.2,8212.6,0,0,61.61,1.84,0,0
00000000-0000-0000-5a13-b0dea4ac21de,usr_00879,1786391132.2738342,60.9,19,0,grocery,pos_chip,0.05,0.05,0.929,3.04,10.43,86400.0,0,0,0.0,1.87,0,0
00000000-0000-0000-136e-a57bf36f9ea4,usr_00376,1786391162.0064344,26.47,19,0,electronics,pos_chip,0.65,0.05,0.556,8.74,0.71,6252.0,0,0,78.35,0.68,0,0
00000000-0000-0000-0bbd-76aad90b466f,usr_00725,1786391209.9693995,84.84,19,0,gaming,pos_chip,0.7,0.05,0.881,14.15,4.03,4910.3,0,0,151.01,1.12,0,0
00000000-0000-0000-3727-5bccb550957c,usr_00345,1786391231.1733348,20.3,19,0,grocery,online,0.05,0.6,0.678,11.15,9.15,86400.0,0,0,0.0,2.11,0,0
00000000-0000-0000-03be-6dc722298219,usr_00449,1786391264.1678147,18.83,19,0,restaurant,online,0.1,0.6,0.657,9.41,0.25,8558.6,0,0,24.05,0.78,0,0
00000000-0000-0000-5f82-12d266dbb65f,usr_00667,1786391276.594774,41.04,19,0,grocery,pos_chip,0.05,0.05,0.941,14.27,5.55,86400.0,0,0,0.0,0.93,0,0
00000000-0000-0000-4f86-13665cfb843d,usr_00229,1786391295.4326038,42.36,19,0,utilities,online,0.04,0.6,0.855,20.68,1.89,86400.0,0,0,0.0,1.52,0,0
00000000-0000-0000-2119-624d4b251cb2,usr_00755,1786391319.731066,37.34,19,0,grocery,online,0.05,0.6,0.883,5.89,7.13,86400.0,0,0,0.0,0.57,0,0
00000000-0000-0000-3eeb-fe9cb16d0bb3,usr_00402,1786391332.2821445,38.28,19,0,restaurant,online,0.1,0.6,0.765,15.45,11.67,8147.3,0,0,158.85,0.48,0,0
00000000-0000-0000-58c8-da174e71f64c,usr_00596,1786391375.3915422,30.62,19,0,grocery,pos_chip,0.05,0.05,0.623,1.32,7.93,86400.0,0,0,0.0,1.26,0,0
00000000-0000-0000-2efa-fdb0138722d3,usr_00653,1786391434.9410107,4.95,19,0,health,atm,0.08,0.25,0.748,0.43,2.16,6757.3,0,0,7.03,0.7,0,0
00000000-0000-0000-38ae-d2b0eaa5cc86,usr_00764,1786391439.5381525,58.59,19,0,grocery,p2p,0.05,0.45,0.6,0.7,3.61,6427.5,0,0,19.87,2.95,0,0
00000000-0000-0000-3520-0e5656d421c1,usr_00062,1786391485.5154421,23.18,19,0,gaming,online,0.7,0.6,0.933,7.75,3.03,86400.0,0,0,0.0,0.63,0,0
00000000-0000-0000-3f72-274097f28e99,usr_00051,1786391487.2266402,22.46,19,0,crypto,pos_contactless,0.9,0.1,0.969,11.55,4.44,86400.0,0,0,0.0,0.46,0,0
00000000-0000-0000-15c9-baf7b01f54d7,usr_00621,1786391493.1142714,19.42,19,0,grocery,online,0.05,0.6,0.874,6.78,18.78,86400.0,0,0,0.0,0.58,0,0
00000000-0000-0000-029a-4aad42082d33,usr_00846,1786391514.291192,206.77,19,0,grocery,pos_chip,0.05,0.05,0.984,0.29,0.28,6019.1,0,0,322.87,0.64,0,0
00000000-0000-0000-73de-561bc32ee21c,usr_00769,1786391562.5790906,77.5,19,0,restaurant,online,0.1,0.6,0.985,1.53,5.25,86400.0,0,0,0.0,0.85,0,0
00000000-0000-0000-071f-51e4fe4f8577,usr_00535,1786391653.9278715,39.15,19,0,utilities,pos_chip,0.04,0.05,0.727,8.4,1.4,86400.0,0,0,0.0,0.81,1,0
00000000-0000-0000-3f06-6230ee71abdf,usr_00412,1786391679.9975631,14.31,19,0,electronics,atm,0.65,0.25,0.889,51.97,3.37,5955.0,0,0,53.76,0.53,0,0
00000000-0000-0000-40ce-75ae2fcb45b3,usr_00314,1786391681.4768887,66.36,19,0,grocery,online,0.05,0.6,0.722,0.87,9.74,86400.0,0,0,0.0,1.22,0,0
00000000-0000-0000-16c5-b9bd1bbf0c3d,usr_00574,1786391719.6309671,23.18,19,0,restaurant,online,0.1,0.6,0.518,8.74,2.56,86400.0,0,0,0.0,0.62,0,0
00000000-0000-0000-7d18-9a703feacef2,usr_00209,1786391725.424505,14.08,19,0,restaurant,pos_chip,0.1,0.05,0.973,20.25,5.19,86400.0,0,0,0.0,0.52,0,0
00000000-0000-0000-5faf-d653d58a114f,usr_00313,1786391731.7174027,36.62,19,0,restaurant,online,0.1,0.6,0.599,1.21,0.94,86400.0,0,0,0.0,0.85,0,0
00000000-0000-0000-1b76-14c109a390bd,usr_00596,1786391734.081025,45.42,19,0,grocery,atm,0.05,0.25,0.895,18.01,1.52,358.7,0,1,30.62,1.48,0,0
00000000-0000-0000-4875-446d3a5fa760,usr_00849,1786391750.64326,53.66,19,0,utilities,pos_contactless,0.04,0.1,0.651,2.35,2.03,6100.6,0,0,130.29,0.41,0,0
00000000-0000-0000-1140-879ba2727f47,usr_00732,1786391760.7270446,87.52,19,0,general_retail,pos_chip,0.15,0.05,0.646,0.06,14.61,86400.0,0,0,0.0,1.9,0,0
00000000-0000-0000-3167-7469065c5e55,usr_00660,1786391811.8539844,17.03,19,0,restaurant,pos_contactless,0.1,0.1,0.699,1.0,5.57,11866.2,0,0,26.62,0.64,0,0
00000000-0000-0000-1a97-53f04dfee84a,usr_00763,1786391843.4685442,67.44,19,0,gaming,pos_contactless,0.7,0.1,0.852,23.28,5.36,86400.0,0,0,0.0,1.39,0,0
00000000-0000-0000-7f90-eb0135221edf,usr_00854,1786391854.443391,23.73,19,0,jewelry,online,0.8,0.6,0.779,1.49,1.07,86400.0,0,0,0.0,0.61,0,0
00000000-0000-0000-202e-2c9e5a88a561,usr_00477,1786391863.5106962,39.52,19,0,utilities,p2p,0.04,0.45,0.745,7.81,10.03,11627.8,0,0,21.76,1.82,0,0
00000000-0000-0000-602e-bd6efaa88436,usr_00734,1786391881.4591594,62.94,19,0,electronics,online,0.65,0.6,0.927,5.93,3.45,86400.0,0,0,0.0,1.61,1,0
00000000-0000-0000-7af1-f7f31647266c,usr_00144,1786391888.6440103,20.3,19,0,health,online,0.08,0.6,0.721,0.68,10.9,86400.0,0,0,0.0,1.0,0,0
00000000-0000-0000-5681-2d8ce4b8fe5d,usr_00543,1786391889.942519,9.3,19,0,grocery,pos_contactless,0.05,0.1,0.783,3.87,4.53,86400.0,0,0,0.0,0.31,0,0
00000000-0000-0000-262a-7d866910c736,usr_00470,1786391900.9727023,42.06,19,0,electronics,pos_chip,0.65,0.05,0.636,13.18,14.49,6374.0,0,0,17.18,2.45,0,0
00000000-0000-0000-3dd2-689348e40854,usr_00325,1786391908.2037685,28.14,19,0,restaurant,pos_chip,0.1,0.05,0.98,41.31,12.91,86400.0,0,0,0.0,0.55,1,0
00000000-0000-0000-34a9-9aad3c390a89,usr_00477,1786391940.8930979,49.12,19,0,electronics,pos_contactless,0.65,0.1,0.841,4.01,9.57,77.4,1,1,61.28,1.6,0,0
00000000-0000-0000-7bc2-71ab5b7a2219,usr_00822,1786391967.3438554,8.87,19,0,utilities,online,0.04,0.6,0.867,12.37,7.83,86400.0,0,0,0.0,0.54,0,0
00000000-0000-0000-0f5a-be28513e41a7,usr_00014,1786391973.7971482,48.04,19,0,electronics,online,0.65,0.6,0.863,0.08,6.65,86400.0,0,0,0.0,1.1,0,0
00000000-0000-0000-7fd6-656c7eaca3e9,usr_00861,1786392023.6215453,13.71,20,0,gaming,online,0.7,0.6,0.916,32.02,7.03,2503.5,0,1,13.4,1.02,0,0
00000000-0000-0000-3ce5-7acc546f2716,usr_00537,1786392044.2867634,29.63,20,0,general_retail,pos_contactless,0.15,0.1,0.933,0.34,1.1,2833.6,0,1,28.6,1.04,0,0
00000000-0000-0000-2921-677ca12c62b8,usr_00375,1786392119.613269,112.09,20,0,crypto,p2p,0.9,0.45,0.836,5.34,3.77,86400.0,0,0,0.0,0.84,0,0
00000000-0000-0000-61a5-bead169206d4,usr_00589,1786392156.811435,56.88,20,0,grocery,pos_contactless,0.05,0.1,0.982,1.88,7.46,6033.3,0,0,91.09,0.62,0,0
00000000-0000-0000-15fd-9fe6846532d6,usr_00861,1786392214.8752635,13.39,20,0,electronics,atm,0.65,0.25,0.897,9.23,5.8,191.3,1,2,27.11,0.99,0,0
00000000-0000-0000-6e9c-1000d53b0148,usr_00681,1786392294.3342712,39.16,20,0,grocery,pos_chip,0.05,0.05,0.746,40.62,1.16,86400.0,0,0,0.0,0.81,0,0
00000000-0000-0000-7276-3e441c0aa8d8,usr_00899,1786392307.2318733,6.19,20,0,general_retail,online,0.15,0.6,0.88,6.66,7.05,12046.4,0,0,12.13,0.51,0,0
00000000-0000-0000-0dc0-8001e91ebd95,usr_00052,1786392334.7517068,20.7,20,0,grocery,p2p,0.05,0.45,0.678,7.56,1.14,4992.9,0,0,8.82,2.35,0,0
00000000-0000-0000-5599-5586d4fd8e7e,usr_00393,1786392339.081091,36.02,20,0,grocery,pos_contactless,0.05,0.1,0.666,15.32,10.37,4875.7,0,0,113.92,0.63,0,0
00000000-0000-0000-54c1-19d2cf9c8c25,usr_00219,1786392346.0382962,12.74,20,0,general_retail,atm,0.15,0.25,0.876,14.94,5.94,86400.0,0,0,0.0,0.58,0,0
00000000-0000-0000-739c-34ea4a630606,usr_00983,1786392351.755783,61.84,20,0,grocery,atm,0.05,0.25,0.957,26.37,7.03,4227.9,0,0,47.19,1.31,0,0
00000000-0000-0000-250e-4a07ed20faeb,usr_00586,1786392367.2034523,16.23,20,0,restaurant,atm,0.1,0.25,0.781,12.63,10.31,11309.1,0,0,21.35,0.76,0,0
00000000-0000-0000-4fd1-89729c2e8c32,usr_00133,1786392398.3621852,30.13,20,0,restaurant,pos_chip,0.1,0.05,0.683,5.39,0.46,4461.4,0,0,34.14,0.88,0,0
00000000-0000-0000-150b-8fb98e7b2a4f,usr_00793,1786392419.4602182,55.42,20,0,general_retail,online,0.15,0.6,0.577,2.5,9.88,86400.0,0,0,0.0,1.32,0,0
00000000-0000-0000-0cc8-809134f12929,usr_00534,1786392420.175228,15.27,20,0,grocery,pos_chip,0.05,0.05,0.941,6.12,22.21,86400.0,0,0,0.0,1.18,0,0
00000000-0000-0000-6381-26348e65c543,usr_00169,1786392426.2368689,18.29,20,0,grocery,pos_contactless,0.05,0.1,0.69,5.1,0.39,86400.0,0,0,0.0,0.57,0,0
00000000-0000-0000-46d1-a07d1ced9c16,usr_00615,1786392457.4739635,6.53,20,0,electronics,atm,0.65,0.25,0.868,14.21,6.12,9129.0,0,0,12.55,0.52,0,0
00000000-0000-0000-40f6-aaec5060e1ad,usr_00388,1786392482.8635283,38.81,20,0,grocery,p2p,0.05,0.45,0.933,4.27,4.35,86400.0,0,0,0.0,0.99,0,0
00000000-0000-0000-2475-736bdee03da4,usr_00648,1786392490.8407874,69.97,20,0,restaurant,pos_chip,0.1,0.05,0.876,15.27,0.95,86400.0,0,0,0.0,1.91,0,0
00000000-0000-0000-38d9-26342f53a45c,usr_00528,1786392499.9744925,110.55,20,0,jewelry,online,0.8,0.6,0.882,12.73,3.11,86400.0,0,0,0.0,2.86,0,0
00000000-0000-0000-45a3-fa7b95367fbb,usr_00053,1786392537.7120109,48.1,20,0,grocery,pos_contactless,0.05,0.1,0.928,13.97,8.57,4703.4,0,0,15.89,3.03,0,0
00000000-0000-0000-5dda-f07a345ff320,usr_00520,1786392556.036003,30.86,20,0,electronics,pos_chip,0.65,0.05,0.863,0.54,5.04,86400.0,0,0,0.0,1.67,0,0
00000000-0000-0000-06b0-6b8c918a7eaa,usr_00160,1786392578.7605317,24.98,20,0,general_retail,online,0.15,0.6,0.843,0.82,10.3,12160.1,0,0,25.07,1.0,0,0
00000000-0000-0000-22e8-d3d5595f0d66,usr_00616,1786392592.9969902,106.49,20,0,travel,online,0.4,0.6,0.898,0.28,6.82,6037.3,0,0,155.51,2.05,0,0
00000000-0000-0000-6958-d83339f78d67,usr_00116,1786392627.0792289,25.21,20,0,utilities,pos_chip,0.04,0.05,0.817,9.95,4.17,86400.0,0,0,0.0,0.66,0,0
00000000-0000-0000-6ce2-d3adaa4b3c15,usr_00477,1786392682.8228173,17.82,20,0,restaurant,pos_chip,0.1,0.05,0.864,18.99,5.62,741.9,0,2,110.4,0.48,0,0
00000000-0000-0000-1e6e-dcfdf7d71adc,usr_00835,1786392766.6692111,27.24,20,0,grocery,pos_contactless,0.05,0.1,0.856,8.52,1.88,8649.6,0,0,15.18,1.79,0,0
00000000-0000-0000-1e7c-6f06bfc64cc0,usr_00515,1786392794.755145,42.12,20,0,grocery,atm,0.05,0.25,0.882,0.14,2.4,11127.3,0,0,94.24,0.45,0,0
00000000-0000-0000-1ef7-3cce374694a6,usr_00143,1786392807.6740096,41.61,20,0,restaurant,pos_chip,0.1,0.05,0.897,17.02,4.31,86400.0,0,0,0.0,1.07,1,0
00000000-0000-0000-3649-70c31e56c936,usr_00233,1786392811.6290758,54.58,20,0,grocery,pos_contactless,0.05,0.1,0.779,0.06,2.8,86400.0,0,0,0.0,0.8,0,0
00000000-0000-0000-7ecd-78b2524d8489,usr_00059,1786392812.5404582,30.7,20,0,grocery,online,0.05,0.6,0.718,3.14,0.97,86400.0,0,0,0.0,0.52,0,0
00000000-0000-0000-49c7-21490eba0067,usr_00027,1786392889.8276162,42.84,20,0,utilities,pos_contactless,0.04,0.1,0.857,0.78,2.52,86400.0,0,0,0.0,1.04,0,0
00000000-0000-0000-4898-133777eb95ec,usr_00903,1786392923.5968697,52.85,20,0,jewelry,pos_contactless,0.8,0.1,0.571,10.47,0.33,86400.0,0,0,0.0,0.62,0,0
00000000-0000-0000-217f-f60ae97f12be,usr_00825,1786392936.006892,20.1,20,0,restaurant,online,0.1,0.6,0.917,10.18,22.23,86400.0,0,0,0.0,0.6,0,0
00000000-0000-0000-6ecc-a77ec06fd8f2,usr_00972,1786392959.9111137,15.54,20,0,grocery,p2p,0.05,0.45,0.738,0.17,3.92,4952.2,0,0,57.79,0.27,0,0
00000000-0000-0000-1c8d-74c231435c9f,usr_00420,1786393007.1313553,47.53,20,0,travel,pos_chip,0.4,0.05,0.852,0.73,1.97,3154.0,0,1,117.65,0.81,0,0
00000000-0000-0000-06d1-58a1e26925c0,usr_00818,1786393104.2724173,38.35,20,0,electronics,online,0.65,0.6,0.714,40.97,3.64,86400.0,0,0,0.0,0.98,0,0
00000000-0000-0000-163a-ba9e52c640d8,usr_00305,1786393109.8039823,57.15,20,0,general_retail,atm,0.15,0.25,0.849,11.23,3.07,5068.4,0,0,6.71,8.52,0,0
00000000-0000-0000-61ab-6980c34f4559,usr_00807,1786393132.4805472,22.73,20,0,restaurant,online,0.1,0.6,0.965,9.97,1.86,10475.5,0,0,16.78,1.35,0,0
00000000-0000-0000-1d91-a96eff4b719b,usr_00907,1786393172.2684174,10.35,20,0,grocery,online,0.05,0.6,0.736,24.38,7.64,86400.0,0,0,0.0,0.67,0,0
00000000-0000-0000-6aa2-ed311378ac35,usr_00462,1786393288.4833376,11.88,20,0,grocery,pos_chip,0.05,0.05,0.777,4.8,1.22,86400.0,0,0,0.0,0.93,0,0
00000000-0000-0000-3a72-a954133ab41f,usr_00362,1786393323.9975839,42.31,20,0,grocery,pos_chip,0.05,0.05,0.669,4.1,2.62,86400.0,0,0,0.0,0.7,0,0
00000000-0000-0000-327c-2571082d24d1,usr_00393,1786393348.409759,44.63,20,0,travel,pos_chip,0.4,0.05,0.606,2.01,2.21,1009.3,0,1,149.94,0.89,0,0
00000000-0000-0000-5591-6464dd7960f2,usr_00641,1786393377.2426782,160.13,20,0,health,pos_chip,0.08,0.05,0.924,3.66,1.54,10187.3,0,0,48.42,3.31,0,0
00000000-0000-0000-00b6-79aafb083af9,usr_00364,1786393386.0746975,11.55,20,0,restaurant,pos_chip,0.1,0.05,0.896,4.76,2.49,7322.8,0,0,37.28,0.31,0,0
00000000-0000-0000-6100-8cbbcdc2745c,usr_00057,1786393414.7746701,116.71,20,0,jewelry,online,0.8,0.6,0.87,17.35,3.2,2379.9,0,1,58.87,1.98,0,0
00000000-0000-0000-1ef0-94813f74b384,usr_00317,1786393464.339522,12.62,20,0,grocery,online,0.05,0.6,0.713,16.27,11.26,7873.5,0,0,18.44,0.68,0,0
00000000-0000-0000-3284-c0441c4ccb6d,usr_00423,1786393472.0626657,9.88,20,0,restaurant,pos_chip,0.1,0.05,0.848,1.05,0.94,13364.8,0,0,10.6,0.93,0,0
00000000-0000-0000-1673-10861e3936da,usr_00325,1786393539.3615668,29.11,20,0,jewelry,pos_chip,0.8,0.05,0.842,2.77,2.01,1631.2,0,1,28.14,1.03,0,0
00000000-0000-0000-1cb6-572f6578250d,usr_00113,1786393542.114873,7.58,20,0,jewelry,atm,0.8,0.25,0.913,7.23,0.74,86400.0,0,0,0.0,0.55,0,0
00000000-0000-0000-63ba-779d92ebbe9b,usr_00451,1786393554.3038113,34.18,20,0,health,online,0.08,0.6,0.889,0.28,0.22,86400.0,0,0,0.0,0.84,0,0
00000000-0000-0000-0bb4-6cf5f9490b37,usr_00997,1786393558.8346667,33.07,20,0,grocery,pos_contactless,0.05,0.1,0.763,4.65,5.75,86400.0,0,0,0.0,0.93,0,0
00000000-0000-0000-0e6b-97bc831ff67c,usr_00774,1786393560.9746876,14.03,20,0,grocery,online,0.05,0.6,0.73,6.8,3.85,6381.8,0,0,33.87,0.41,0,0
00000000-0000-0000-6b9c-4b03d5c4abb6,usr_00778,1786393652.8999453,24.91,20,0,utilities,pos_chip,0.04,0.05,0.771,11.98,1.62,86400.0,0,0,0.0,0.73,0,0
00000000-0000-0000-1c99-4c7dc752a486,usr_00721,1786393660.8379414,44.2,20,0,restaurant,online,0.1,0.6,0.902,8.03,3.35,6460.3,0,0,64.0,0.69,0,0
00000000-0000-0000-6d3b-faa1f73a0c9a,usr_00309,1786393678.8571339,111.21,20,0,general_retail,pos_contactless,0.15,0.1,0.858,10.8,0.58,86400.0,0,0,0.0,1.19,0,0
00000000-0000-0000-0145-f888e016734b,usr_00494,1786393703.4269314,33.68,20,0,gaming,online,0.7,0.6,0.719,8.3,17.25,86400.0,0,0,0.0,1.22,0,0
00000000-0000-0000-1403-dfe4a5c5ad84,usr_00922,1786393706.9437075,51.11,20,0,health,pos_chip,0.08,0.05,0.504,23.36,0.98,86400.0,0,0,0.0,1.44,0,0
00000000-0000-0000-49a0-fef160ee1f18,usr_00859,1786393715.5573366,67.33,20,0,electronics,atm,0.65,0.25,0.748,9.01,10.72,86400.0,0,0,0.0,1.36,0,0
00000000-0000-0000-05f7-db5b0ba0e1d7,usr_00955,1786393723.7018762,60.17,20,0,utilities,online,0.04,0.6,0.874,12.08,1.62,86400.0,0,0,0.0,0.8,0,0
00000000-0000-0000-22a5-f7feb1e32537,usr_00677,1786393733.0198932,10.82,20,0,grocery,atm,0.05,0.25,0.875,38.81,1.48,86400.0,0,0,0.0,0.25,0,0
00000000-0000-0000-292f-778e761fe837,usr_00353,1786393749.5003545,88.63,20,0,restaurant,online,0.1,0.6,0.933,6.55,9.34,86400.0,0,0,0.0,1.64,0,0
00000000-0000-0000-6fe7-46297bf9b73b,usr_00650,1786393759.6394827,91.9,20,0,utilities,online,0.04,0.6,0.884,14.94,5.34,86400.0,0,0,0.0,0.92,0,0
00000000-0000-0000-1932-4b9e1de527d1,usr_00577,1786393801.7729554,32.95,20,0,general_retail,pos_contactless,0.15,0.1,0.601,10.58,1.79,86400.0,0,0,0.0,0.47,0,0
00000000-0000-0000-788c-1b6f9313e4f9,usr_00378,1786393819.806007,73.54,20,0,grocery,pos_chip,0.05,0.05,0.682,32.4,0.63,86400.0,0,0,0.0,0.85,0,0
00000000-0000-0000-51dd-15485625dfbc,usr_00423,1786393832.8794544,14.3,20,0,grocery,online,0.05,0.6,0.833,6.39,2.14,360.8,0,1,20.48,1.4,0,0
00000000-0000-0000-6395-11f7aebe636f,usr_00523,1786393839.3649573,33.63,20,0,general_retail,pos_contactless,0.15,0.1,0.841,3.44,12.67,86400.0,0,0,0.0,1.14,0,0
00000000-0000-0000-1d39-547e120e9420,usr_00820,1786393875.2681556,34.77,20,0,utilities,pos_chip,0.04,0.05,0.939,4.59,0.63,86400.0,0,0,0.0,1.4,1,0
00000000-0000-0000-4688-8a306f2269ed,usr_00733,1786393887.4325805,51.12,20,0,health,online,0.08,0.6,0.703,3.99,2.07,3145.8,0,1,134.1,1.14,0,0
00000000-0000-0000-6246-1642f7e3e519,usr_00028,1786393899.714865,128.3,20,0,health,pos_chip,0.08,0.05,0.778,0.17,0.13,7255.0,0,0,54.54,4.7,0,0
00000000-0000-0000-1080-8cb1f1794661,usr_00668,1786393982.942948,14.54,20,0,gaming,pos_chip,0.7,0.05,0.924,1.45,2.46,86400.0,0,0,0.0,0.6,0,0
00000000-0000-0000-39e1-9e09b3bc3d57,usr_00037,1786393984.421876,22.48,20,0,gaming,pos_chip,0.7,0.05,0.967,10.87,0.17,3747.0,0,0,31.94,1.41,0,0
00000000-0000-0000-2555-88385b777260,usr_00378,1786393997.546391,135.35,20,0,grocery,online,0.05,0.6,0.892,53.64,6.97,177.7,1,1,73.54,1.84,0,0
00000000-0000-0000-6411-03e69cd475a8,usr_00967,1786394020.6398792,94.23,20,0,travel,online,0.4,0.6,0.005,1198.31,52.6,9106.1,0,0,22.07,8.54,0,1
00000000-0000-0000-0ce3-10ae43db4297,usr_00151,1786394055.153789,14.86,20,0,utilities,pos_contactless,0.04,0.1,0.746,26.88,1.78,5550.2,0,0,9.25,1.61,0,0
00000000-0000-0000-4d33-6339b12a8a5a,usr_00555,1786394088.2287588,34.88,20,0,grocery,p2p,0.05,0.45,0.908,25.88,2.99,86400.0,0,0,0.0,1.27,0,0
